:START_ID(Tag),:END_ID(Concept)
news,/c/en/news/n/informal_information_of_any_kind_that_is_not_previously_known_to_someone
news,/c/en/news/n/band
news,/c/en/news
news,/c/en/news/n/information_reported_in_a_newspaper_or_news_magazine
news,/c/en/news/n/information_about_recent_and_important_events
nfl,/c/en/nfl/n/video_game
nfl,/c/en/nfl
nice,/c/en/nice/a/pleasant_or_pleasing_or_agreeable_in_nature_or_appearance
nice,/c/en/nice/n/a_city_in_southeastern_france_on_the_mediterranean
nice,/c/en/nice
nice,/c/en/nice/n
nice,/c/en/nice/a/easy_to_like_person
nice,/c/en/nice/a/having_a_pleasant_taste_or_aroma
nice,/c/en/nice/a
nice,/c/en/nice/v
nice,/c/fro/nice
nice,/c/en/nice/a/easy_to_like_thing
nice,/c/en/nice/a/done_with_delicacy_and_skill
nike,/c/da/nike
nike,/c/fi/nike
nike,/c/en/nike/n/horse
nike,/c/en/nike/n
nike,/c/de/nike
nike,/c/sv/nike
nike,/c/it/nike
nike,/c/sl/nike
nike,/c/tr/nike
nike,/c/pl/nike
nike,/c/en/nike
nike,/c/en/nike/n/winged_goddess_of_victory
nike,/c/en/nike/n/greek_goddess_of_victory
nlp,/c/en/nlp
no,/c/fur/no/r
no,/c/es/no/r
no,/c/en/no/n/a_negative
no,/c/en/no/a/quantifier
no,/c/en/no/n
no,/c/en/no//norwegian_language
no,/c/lld/no/r
no,/c/it/no/r
no,/c/haw/no
no,/c/en/no
nocturnal,/c/en/nocturnal/a/of_or_relating_to_or_occurring_in_the_night
nocturnal,/c/en/nocturnal/a/belonging_to_or_active_during_the_night
nocturnal,/c/en/nocturnal
nocturnal,/c/en/nocturnal/a
noise,/c/en/noise/n/incomprehensibility_resulting_from_irrelevant_information_or_meaningless_facts_or_remarks
noise,/c/en/noise/n/sound_of_any_kind
noise,/c/en/noise/n
noise,/c/en/noise
noise,/c/en/noise/n/electrical_or_acoustic_activity_that_can_disturb_communication
noise,/c/en/noise/n/a_loud_outcry_of_protest_or_complaint
noise,/c/en/noise/n/the_auditory_experience_of_sound_that_lacks_musical_quality
nomad,/c/en/nomad/n/company
nomad,/c/en/nomad/n/tribal_tech_album
nomad,/c/en/nomad/n/tv_pilot
nomad,/c/en/nomad/n/1986_film
nomad,/c/en/nomad/n/novel
nomad,/c/sh/nomad/n
nomad,/c/en/nomad/n/game
nomad,/c/en/nomad/n/comics
nomad,/c/en/nomad
nomad,/c/en/nomad/n/band
nomad,/c/en/nomad/n
nomad,/c/en/nomad/n/a_member_of_a_people_who_have_no_permanent_home_but_move_about_according_to_the_seasons
nomad,/c/en/nomad/n/jesse_cook_album
nomad,/c/en/nomad/n/2010_film
nomad,/c/en/nomad/n/video_game
nomad,/c/en/nomad/n/1982_film
nomad,/c/en/nomad/n/2005_film
north carolina,/c/en/north_carolina
north carolina,/c/en/north_carolina/n/one_of_the_british_colonies_that_formed_the_united_states
north carolina,/c/en/north_carolina/n/a_state_in_southeastern_united_states
north carolina,/c/en/north_carolina/n/state_of_the_united_states
north carolina,/c/en/north_carolina/n
nostalgic,/c/en/nostalgic/n
nostalgic,/c/en/nostalgic/a/unhappy_about_being_away_and_longing_for_familiar_things_or_persons
nostalgic,/c/en/nostalgic
nostalgic,/c/en/nostalgic/a
nostalgic,/c/en/nostalgic/n/person_who_displays_nostalgia
nostalgic,/c/en/nostalgic/a/pertaining_to_nostalgia
nostalgic,/c/ro/nostalgic
novelty,/c/en/novelty/n
novelty,/c/en/novelty
novelty,/c/en/novelty/n/originality_by_virtue_of_being_new_and_surprising
novelty,/c/en/novelty/n/state_of_being_new
novelty,/c/en/novelty/n/new_product
number,/c/en/number
nyingma,/c/en/nyingma/n
nyingma,/c/en/nyingma
oasis,/c/en/oasis/n/akinori_nakagawa_album
oasis,/c/en/oasis/n/gackt_song
oasis,/c/en/oasis/n/2008_film
oasis,/c/en/oasis/n/eric_marienthal_album
oasis,/c/gl/oasis/n
oasis,/c/en/oasis/n/do_as_infinity_song
oasis,/c/en/oasis/n
oasis,/c/en/oasis/n/2002_film
oasis,/c/en/oasis/n/oasis_album
oasis,/c/en/oasis/n/star_trek_enterprise
oasis,/c/en/oasis/n/software
oasis,/c/en/oasis/n/1955_film
oasis,/c/en/oasis/n/roberta_flack_album
oasis,/c/en/oasis/n/spa
oasis,/c/en/oasis/n/culfest
oasis,/c/en/oasis/n/o_c_a_g_album
oasis,/c/en/oasis/n/band
oasis,/c/en/oasis
oasis,/c/en/oasis/n/a_fertile_tract_in_a_desert
oasis,/c/en/oasis/n/novel
oasis,/c/en/oasis/n/shirley_scott_album
oasis,/c/en/oasis/n/video_game
oasis,/c/en/oasis/n/drink
oasis,/c/en/oasis/n/quiet_place_or_situation
oasis,/c/en/oasis/n/song
oath,/c/en/oath/n
oath,/c/en/oath
oath,/c/en/oath/n/profanity
oath,/c/en/oath/n/affirmed_statement
oath,/c/en/oath/n/a_solemn_promise_usually_invoking_a_divine_witness_regarding_your_future_acts_or_behavior
oath,/c/en/oath/n/a_commitment_to_tell_the_truth
oath,/c/en/oath/v/to_pledge
oath,/c/en/oath/n/solemn_pledge
oath,/c/en/oath/v/shouting_out
oc,/c/en/oc
ocean,/c/en/ocean
ocean,/c/en/ocean/n/a_large_body_of_water_constituting_a_principal_part_of_the_hydrosphere
ocean,/c/en/ocean/n/anything_apparently_limitless_in_quantity_or_volume
of,/c/ang/of
of,/c/sco/of
of,/c/en/of
offaly,/c/en/offaly/n
offaly,/c/en/offaly/n/county_in_ireland
oklahoma,/c/en/oklahoma
oklahoma,/c/en/oklahoma/n/a_state_in_south_central_united_states
oklahoma,/c/en/oklahoma/n
oklahoma city,/c/da/oklahoma_city
oklahoma city,/c/en/oklahoma_city/n
oklahoma city,/c/en/oklahoma_city/n/amtrak_station
oklahoma city,/c/en/oklahoma_city/n/capital_and_largest_city_of_oklahoma
oklahoma city,/c/en/oklahoma_city
om,/c/en/om/n/ibarra_album
om,/c/en/om/n/john_coltrane_album
om,/c/en/om/n/band
om,/c/en/om/n/negură_bunget_album
om,/c/en/om/n/kannada_film
om,/c/sv/om
om,/c/en/om/n/the_moody_blues_song
om,/c/en/om/n/film
om,/c/en/om
om,/c/en/om/n/sacred_syllable
one,/c/en/one/a/having_the_indivisible_character_of_a_unit
one,/c/en/one
only,/c/en/only/a/alone_in_a_category
only,/c/en/only
only,/c/en/only/a
only,/c/en/only/r
optimo,/c/en/optimo/n/ep
orchestral,/c/en/orchestral/a/relating_to_or_composed_for_an_orchestra
orchestral,/c/ro/orchestral/a
orchestral,/c/en/orchestral/a
orchestral,/c/en/orchestral
org,/c/en/org
original,/c/en/original/a/not_derived_or_copied_or_translated_from_something_else
original,/c/de/original/a
original,/c/en/original/a/being_or_productive_of_something_fresh_and_unusual
original,/c/en/original
original,/c/en/original/n
original,/c/de/original/n
original,/c/en/original/a
original,/c/en/original/n/something_that_serves_as_a_model_or_a_basis_for_making_copies
original,/c/en/original/a/newly_created
original,/c/en/original/a/relating_to_the_origin_or_beginning
original,/c/en/original/a/first_in_a_series
original,/c/en/original/a/fresh_different
original,/c/de/original
original,/c/fr/original
original,/c/en/original/a/not_secondhand_or_by_way_of_something_intermediary
original,/c/en/original/a/preceding_all_others_in_time_or_being_as_first_made_or_performed
original song,/c/en/original_song
orthodox,/c/en/orthodox/a/conforming_to_the_established_faith
orthodox,/c/en/orthodox/a
orthodox,/c/en/orthodox/a/of_or_pertaining_to_or_characteristic_of_judaism
orthodox,/c/en/orthodox/a/of_or_relating_to_or_characteristic_of_the_eastern_orthodox_church
orthodox,/c/en/orthodox/a/adhering_to_whatever_is_traditional
orthodox,/c/de/orthodox/a
orthodox,/c/en/orthodox/a/adhering_to_what_is_commonly_accepted
orthodox,/c/en/orthodox
osho,/c/en/osho/n/bhagwan_shree_rajneesh
ost,/c/en/ost/n
ost,/c/en/ost
out,/c/en/out/v/reveal_about_somebody's_identity_or_lifestyle
out,/c/en/out/a/not_allowed_to_continue_to_bat_or_run
out,/c/en/out/n/a_failure_by_a_batter_or_runner_to_reach_a_base_safely_in_baseball
out,/c/en/out
out,/c/en/out/a/not_worth_considering_as_a_possibility
out,/c/en/out/r
out,/c/en/out/a/no_longer_fashionable
out,/c/en/out/a
out,/c/en/out/a/outer_or_outlying
out,/c/en/out/a/out_of_power
out,/c/en/out/a/outside_or_external
out,/c/en/out/a/directed_outward_or_serving_to_direct_something_outward
out,/c/en/out/a/disqualified_from_playing
out,/c/en/out/a/openly_acknowledging_one's_homosexuality
pacific,/c/en/pacific/a/relating_to_or_bordering_the_pacific_ocean
pacific,/c/en/pacific/a/disposed_to_peace_or_of_a_peaceful_nature
pacific,/c/en/pacific/n/the_largest_ocean_in_the_world
padi,/c/en/padi/n/band
pakistan,/c/en/pakistan/n/a_muslim_republic_that_occupies_the_heartland_of_ancient_south_asian_civilization_in_the_indus_river_valley
pakistan,/c/en/pakistan
pakistan,/c/fo/pakistan/n
panda,/c/sv/panda
panda,/c/de/panda
panda,/c/ro/panda
panda,/c/is/panda
panda,/c/nl/panda
panda,/c/pt/panda
panda,/c/fr/panda
panda,/c/es/panda
panda,/c/hu/panda
panda,/c/roa-jer/panda
panda,/c/ca/panda
panda,/c/en/panda/n/ailuropoda_melanoleuca
panda,/c/en/panda/n
panda,/c/en/panda/n/plant
panda,/c/ms/panda
panda,/c/de/panda/n
panda,/c/en/panda/n/raccoon_like_animal
panda,/c/en/panda/n/bear_like_animal
panda,/c/en/panda/n/band
panda,/c/en/panda
pantheon,/c/de/pantheon
pantheon,/c/fi/pantheon
pantheon,/c/en/pantheon/n/software
pantheon,/c/en/pantheon/n/lone_star_press
pantheon,/c/fi/pantheon/n
pantheon,/c/en/pantheon/n/role_playing_game
pantheon,/c/en/pantheon/n/a_temple_dedicated_to_all_the_gods
pantheon,/c/en/pantheon/n/a_monument_commemorating_a_nation's_dead_heroes
pantheon,/c/en/pantheon
pantheon,/c/en/pantheon/n
pantheon,/c/en/pantheon/n/all_the_gods_of_a_religion
pantheon,/c/en/pantheon/n/a_temple_to_all_the_gods
paradise,/c/en/paradise/n/very_pleasant_experience
paradise,/c/en/paradise/n/very_pleasant_place
paradise,/c/en/paradise/n/the_abode_of_righteous_souls_after_death
paradise,/c/en/paradise
paradise,/c/en/paradise/n
paradise,/c/en/paradise/n/heaven
party,/c/en/party/v/have_or_participate_in_a_party
party,/c/en/party
party,/c/en/party/n/an_occasion_on_which_people_can_assemble_for_social_interaction_and_entertainment
party,/c/en/party/n/a_person_involved_in_legal_proceedings
party,/c/en/party/n/a_band_of_people_associated_temporarily_in_some_activity
party,/c/en/party/n/an_organization_to_gain_political_power
party,/c/en/party/n/a_group_of_people_gathered_together_for_pleasure
party,/c/en/party//political_party
party,/c/en/party/a
patrick,/c/en/patrick
patrick,/c/en/patrick/n/film
patrick,/c/en/patrick/n/bischoff
patrick,/c/en/patrick/n/shoe_company
patrick,/c/fr/patrick
patrick,/c/da/patrick
patrick,/c/de/patrick
patrick,/c/en/patrick/n/apostle_and_patron_saint_of_ireland
patrick,/c/en/patrick/n/2013_film
patrick,/c/en/patrick/n/pa
patrick,/c/en/patrick/n/given_name
patrick,/c/en/patrick/n
peace,/c/en/peace/n
peace,/c/en/peace/n/the_absence_of_mental_stress_or_anxiety
peace,/c/en/peace/n/a_treaty_to_cease_hostilities
peace,/c/en/peace/n/the_general_security_of_public_places
peace,/c/en/peace/n/harmonious_relations
peace,/c/en/peace/n/the_state_prevailing_during_the_absence_of_war
peace,/c/en/peace
people,/c/en/people
people,/c/en/people/n/the_human_beings_of_a_particular_nation_or_community_or_ethnic_group
people,/c/en/people/n/store
people,/c/en/people/a/furnished_with_people
percussion,/c/en/percussion
percussion,/c/en/percussion/n/the_act_of_playing_a_percussion_instrument
percussion,/c/en/percussion//percussion_instrument
percussion,/c/en/percussion/n/the_act_of_exploding_a_percussion_cap
percussion,/c/en/percussion/n/collision_producing_a_sound
percussion,/c/en/percussion/n/tapping_a_part_of_the_body_for_diagnostic_purposes
percussion,/c/en/percussion/n
performance,/c/en/performance/n
performance,/c/en/performance/n/the_act_of_performing
performance,/c/en/performance/n/the_act_of_presenting_a_play_or_a_piece_of_music_or_other_entertainment
performance,/c/en/performance
performance,/c/en/performance/n/any_recognized_accomplishment
performance,/c/en/performance/n/a_dramatic_or_musical_entertainment
perry,/c/en/perry/n/album
perry,/c/en/perry
perry,/c/en/perry/n/surrey_cricketer
perry,/c/en/perry/n/beverage_from_pears
perry,/c/en/perry/n/rtd
perry,/c/en/perry/n/given_name
perry,/c/en/perry/n
perry,/c/en/perry/n/united_states_admiral_who_led_a_naval_expedition_to_japan_and_signed_a_treaty_in_1854_opening_up_trade_relations_between_united_states_and_japan
perry,/c/en/perry/n/a_fermented_and_often_effervescent_beverage_made_from_juice_of_pears
perry,/c/en/perry/n/car
perry,/c/en/perry/n/united_states_commodore_who_led_the_fleet_that_defeated_the_british_on_lake_erie_during_the_war_of_1812
perry,/c/en/perry/n/village
perry,/c/en/perry/n/united_states_philosopher
persia,/c/fi/persia/n
persia,/c/la/persia
persia,/c/es/persia/n
persia,/c/en/persia/n/ep
persia,/c/it/persia/n
persia,/c/en/persia
persia,/c/en/persia/n/an_empire_in_southern_asia_created_by_cyrus_the_great_in_the_6th_century_bc_and_destroyed_by_alexander_the_great_in_the_4th_century_bc
persia,/c/en/persia/n
personal jesus,/c/en/personal_jesus
personal jesus,/c/en/personal_jesus/n/album
piano,/c/en/piano
piano,/c/en/piano//electronic_musical_keyboard
piano,/c/en/piano/a/used_chiefly_as_a_direction_or_description_in_music
piano,/c/en/piano/n/low_loudness
piano,/c/en/piano/r/used_as_a_direction_in_music
piano,/c/en/piano/a
piano,/c/en/piano/r
piano,/c/en/piano/n/a_keyboard_instrument_that_is_played_by_depressing_keys_that_cause_hammers_to_strike_tuned_strings_and_produce_sounds
piano,/c/en/piano/n
piano solo,/c/en/piano_solo
piano solo,/c/en/piano_solo/n/album
piano solo,/c/en/piano_solo/n/for_friends_and_loved_ones
pizzica,/c/it/pizzica
pizzica,/c/en/pizzica
pizzica,/c/en/pizzica/n
podcast,/c/en/podcast/v/distribute_over_the_internet_for_playback_on_a_mobile_device_or_a_personal_computer
podcast,/c/en/podcast
podcast,/c/en/podcast/n
podcast,/c/es/podcast
podcast,/c/de/podcast
podcast,/c/fi/podcast
podcast,/c/fr/podcast
podcast,/c/de/podcast/n
podcast,/c/pl/podcast/n
podcast,/c/pl/podcast
podcast,/c/en/podcast/v/to_deliver_audio_via_an_rss_feed
podcast,/c/en/podcast/n/podcast
podcast,/c/nl/podcast
podcast,/c/no/podcast
podcasting,/c/pl/podcasting
podcasting,/c/pl/podcasting/n
pollution,/c/en/pollution/n
pollution,/c/en/pollution/n/undesirable_state_of_the_natural_environment_being_contaminated_with_harmful_substances_as_a_consequence_of_human_activities
pollution,/c/en/pollution
pool,/c/en/pool/n/the_combined_stakes_of_the_betters
pool,/c/en/pool//swimming_pool
pool,/c/en/pool/n/something_resembling_a_pool_of_liquid
pool,/c/en/pool/n/any_communal_combination_of_funds
pool,/c/en/pool//gambling
pool,/c/en/pool/n
pool,/c/en/pool/n/any_of_various_games_played_on_a_pool_table_having_6_pockets
pool,/c/en/pool/n/an_excavation_that_is_filled_with_water
pool,/c/en/pool//pond
pool,/c/en/pool/n/a_small_body_of_standing_water_or_other_liquid
pool,/c/en/pool/v/join_or_form_a_pool_of_people
pool,/c/en/pool/v/combine_into_a_common_fund
pool,/c/en/pool/n/an_organization_of_people_or_resources_that_can_be_shared
pool,/c/en/pool
poona,/c/en/poona/n/crater
pop,/c/en/pop/v/hit_or_strike
pop,/c/en/pop/v/release_suddenly
pop,/c/en/pop/v/burst_open_with_a_sharp_explosive_sound
pop,/c/en/pop/v/fire_a_weapon_with_a_loud_explosive_noise
pop,/c/en/pop/n/a_sharp_explosive_sound_as_from_a_gunshot_or_drawing_a_cork
pop,/c/en/pop/v
pop,/c/en/pop/v/cause_to_make_a_sharp_explosive_sound
pop,/c/en/pop/v/make_a_sharp_explosive_noise
pop,/c/en/pop/v/cause_to_burst_with_a_loud_explosive_sound
pop,/c/en/pop/n/tv_channel
pop,/c/en/pop/n/album
pop,/c/en/pop/n/affectionate_form_of_father
pop,/c/sk/pop/n
pop,/c/en/pop/n/loud_sharp_sound
pop,/c/en/pop/n
pop,/c/en/pop/v/take_drugs_especially_orally
pop,/c/en/pop/v/hit_a_pop_fly
pop,/c/nl/pop/n
pop,/c/en/pop/n/a_sweet_drink_containing_carbonated_water_and_flavoring
pop,/c/en/pop/v/put_or_thrust_suddenly_and_forcefully
pop,/c/en/pop
pop rock,/c/en/pop_rock/n/horse
pop rock,/c/en/pop_rock/n/genre_combining_pop_music_and_rock_music
pop rock,/c/en/pop_rock/n
pop rock,/c/en/pop_rock
post rock,/c/en/post_rock
post rock,/c/en/post_rock/n
postpunk,/c/en/postpunk
postpunk,/c/en/postpunk/a
postpunk,/c/en/postpunk/n
power,/c/en/power
power,/c/en/power/a/having_or_using_or_propelled_by_means_of_power_or_power_of_a_specified_kind
power,/c/en/power/n/possession_of_controlling_influence
power,/c/en/power/n/one_possessing_or_exercising_power_or_influence_or_authority
power,/c/en/power/n/the_rate_of_doing_work
power,/c/en/power/v/supply_the_force_or_power_for_the_functioning_of
power,/c/en/power/n
power,/c/en/power/v
praise,/c/en/praise/n/offering_words_of_homage_as_an_act_of_worship
praise,/c/en/praise/n/an_expression_of_approval_and_commendation
praise,/c/en/praise/v/express_approval_of
praise,/c/en/praise
praise,/c/en/praise/n
prayanam,/c/en/prayanam/n/1975_film
prayanam,/c/en/prayanam/n/2009_film
precious,/c/en/precious/n/depeche_mode_song
precious,/c/en/precious/a/of_high_value
precious,/c/en/precious/a/contrived_to_charm
precious,/c/en/precious/n
precious,/c/en/precious/n/cubic_u_album
precious,/c/en/precious/a/of_high_worth_or_cost
precious,/c/en/precious/r/extremely
precious,/c/en/precious
precious,/c/en/precious/a
presentation,/c/en/presentation/n/position_of_the_fetus_in_the_uterus_relative_to_the_birth_canal
presentation,/c/en/presentation/n/a_show_or_display
presentation,/c/en/presentation/n/the_act_of_making_something_publicly_available
presentation,/c/en/presentation/n/formally_making_a_person_known_to_another_or_to_the_public
presentation,/c/en/presentation/n
presentation,/c/en/presentation
presentation,/c/fro/presentation/n
presentation,/c/en/presentation/n/the_activity_of_formally_presenting_something
presentation,/c/en/presentation/n/the_act_of_presenting_a_proposal
presentation,/c/en/presentation/n/presenting_to_an_audience
presentation,/c/sv/presentation/n
producer,/c/da/producer/n
producer,/c/en/producer/n/uk_band
producer,/c/en/producer
producer,/c/en/producer/n/band
producer,/c/nl/producer/n
producer,/c/en/producer/n/2005_film
producer,/c/en/producer/n
producer,/c/en/producer/n/1968_film
producer,/c/en/producer//producer_movie
producer,/c/en/producer/n/something_that_produces
producer,/c/da/producer
producer,/c/en/producer/n/someone_who_finds_financing_for_and_supervises_the_making_and_presentation_of_a_show
program,/c/en/program/n/a_system_of_projects_or_services_intended_to_meet_a_public_need
program,/c/en/program/n/a_performance_at_a_public_presentation
program,/c/en/program/v/write_a_computer_program
program,/c/en/program/v/arrange_a_program_of_or_for
program,/c/en/program/n/an_announcement_of_the_events_that_will_occur_as_part_of_a_theatrical_or_sporting_event
program,/c/en/program/n/creating_a_sequence_of_instructions_to_enable_the_computer_to_do_something
program,/c/en/program/n
program,/c/en/program
program,/c/en/program/n/a_sequence_of_instructions_that_a_computer_can_interpret_and_execute
progressive,/c/en/progressive/n/a_person_who_actively_favors_or_strives_for_progress_towards_improved_conditions_as_in_society_or_government
progressive,/c/en/progressive
progressive,/c/en/progressive/n
progressive,/c/en/progressive/a
progressive,/c/en/progressive/a/involving_a_series_of_sections_for_which_the_participants_successively_change_place_or_relative_position
progressive,/c/en/progressive/a/gradually_advancing_in_extent
progressive,/c/en/progressive/a/favoring_or_promoting_progress
progressive,/c/en/progressive/a/adjusted_so_that_the_rate_increases_as_the_amount_of_income_increases
progressive,/c/en/progressive/n/a_tense_of_verbs_used_in_describing_action_that_is_on_going
progressive,/c/en/progressive/a/advancing_in_severity
progressive,/c/en/progressive/a/favoring_or_promoting_reform
progressive house,/c/en/progressive_house
propellerhead,/c/en/propellerhead
psychedelic,/c/en/psychedelic/a/of_containing_or_generating_hallucinations_etc
psychedelic,/c/en/psychedelic/n
psychedelic,/c/en/psychedelic/a/having_the_vivid_colors_and_bizarre_patterns_associated_with_psychedelic_states
psychedelic,/c/en/psychedelic/a/characterized_by_intense_and_distorted_perceptions_and_hallucinations_and_feelings_of_euphoria_or_sometimes_despair
psychedelic,/c/en/psychedelic/a
psychedelic,/c/en/psychedelic
psychedelic,/c/en/psychedelic/a/producing_distorted_sensory_perceptions_and_feelings_or_altered_states_of_awareness_or_sometimes_states_resembling_psychosis
psychedelic trance,/c/en/psychedelic_trance
psychological,/c/en/psychological/a
psychological,/c/en/psychological/a/mental_or_emotional_as_opposed_to_physical_in_nature
